REF_AREA,INDICATOR,SEX,AGE,AGE_AT_BIRTH,WEALTH_QUINTILE,RESIDENCE,MOTHER_EDUCATION,DATA_SOURCE,UNIT_MULTIPLIER,UNIT_MEASURE,SERIES_FOOTNOTE,SUB_SECTOR,TIME_PERIOD,OBS_VALUE,SOWC_FLAG_A,DATA_SOURCE_PRIORITY,OBS_STATUS,OBS_CONF,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,UNWGTD_SAMPL_SIZE,OBS_FOOTNOTE,SOURCE_LINK,TIME_PERIOD_METHOD,COVERAGE_TIME
UNSDG_CARIBBEAN,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,82.8,,1,RA,F,,,,,,,EOF,
UNSDG_CARIBBEAN,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,83.6,,1,RA,F,,,,,,,EOF,
UNSDG_CARIBBEAN,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,84.6,,1,RA,F,,,,,,,EOF,
UNSDG_CARIBBEAN,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,85.3,,1,RA,F,,,,,,,EOF,
UNSDG_CARIBBEAN,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,85.5,,1,RA,F,,,,,,,EOF,
UNSDG_CARIBBEAN,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,85.7,,1,RA,F,,,,,,,EOF,
KGZ,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_283,0,PCNT,,ANTENATAL,2014,96.7,,1,RP,F,,,,,,,EOF,
SLE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_709,0,PCNT,,ANTENATAL,2017,80.8,,1,RP,F,,,,,,,EOF,
BTN,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_2955,0,PCNT,,ANTENATAL,2023,87,,1,RP,F,,,,,,CRAVE 2024 - Template,EOF,
BTN,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_292,0,PCNT,,ANTENATAL,2010,77.8,,1,RP,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,76.3,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,77.6,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,79.1,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,80.2,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,81.1,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,82.4,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,83.5,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,83.9,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,84.4,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,85.3,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,86,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,86.5,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,87.2,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,87.4,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,87.8,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,87.9,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,87.8,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,87.8,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,87.4,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,87.5,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,88.1,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,88.5,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,88.9,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,89.4,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,89.9,,1,RA,F,,,,,,,EOF,
AU_NORTHERN_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,90.3,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,77,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,77.1,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,77.3,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,77.7,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,78.2,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,78.7,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,79.1,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,79.7,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,80,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,80.7,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,81.1,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,81.5,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,81.8,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,82.2,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,82.4,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,82.7,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,83.1,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,83.2,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,83.2,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,83.7,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,84.2,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,84.6,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,85.1,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,85.6,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,86,,1,RA,F,,,,,,,EOF,
UNSDG_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,86.2,,1,RA,F,,,,,,,EOF,
GNB,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_47,0,PCNT,,ANTENATAL,2019,80.6,,1,RP,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,67.5,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,68,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,68.4,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,69.2,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,70.2,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,71.2,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,72,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,72.7,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,73.2,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,73.8,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,74.5,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,75,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,75.8,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,76,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,76.6,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,77,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,77.6,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,78,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,77.8,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,78,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,77.9,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,78,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,78.1,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,78.4,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,78.8,,1,RA,F,,,,,,,EOF,
UNICEF_PROG_REG_GLOBAL,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,79.3,,1,RA,F,,,,,,,EOF,
GNB,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_292,0,PCNT,,ANTENATAL,2010,65.6,,1,RP,F,,,,,,,EOF,
KGZ,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2940,0,PCNT,,ANTENATAL,2023,96.3,,1,RP,F,,,,,,CRAVE 2024 - Template,EOF,
XKX,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_1210,0,PCNT,,ANTENATAL,2014,90,,1,RP,F,,,,,,,EOF,
MWI,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_537,0,PCNT,,ANTENATAL,2005,50.7,,1,RP,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,57.5,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,58.5,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,58.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,56.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,57.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,59.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,62.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,65.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,67.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,69.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,70.5,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,70.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,72.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,72.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,71.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,71.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,70.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,70.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,69.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,69.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,70.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,72.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,72.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,73.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,74.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_IE,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,75.7,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,60.1,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,60.9,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,62,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,63.7,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,64.8,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,66.3,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,67.4,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,68.2,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,69.2,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,70.4,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,71.8,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,73.2,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,74.7,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,74.7,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,73.8,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,72.7,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,71.1,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_ASEAN,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,69.5,,1,RA,F,,,,,,,EOF,
